#H theta alpha
-0.82075 176.978613168574 7.11894595943625
-0.825625 176.969078397336 7.14121069523718
-0.83075 176.987466884724 7.15910966039981
-0.835625 176.973845782955 7.18195222806651
-0.84075 176.952733075214 7.2070887126107
-0.845625 176.877817015487 7.24139668804392
-0.850625 176.866239078984 7.26416975807464
-0.855625 176.822651553324 7.29290713664962
-0.860625 176.775658752223 7.32219934874501
-0.865625 176.787917743815 7.34036195907661
-0.870625 176.803582010848 7.35781874019212
-0.875625 176.847850591596 7.36992807759351
-0.88075 176.880541235841 7.38468900559004
-0.885625 176.871687519691 7.4060762662922
-0.89075 176.900972888493 7.42142338190986
-0.89575 176.91118871482 7.43971879262316
-0.90075 176.930939312384 7.45630524153499
-0.90575 176.958181515921 7.47144631556481
-0.91075 176.962267846452 7.49074505535566
-0.91575 176.999044821227 7.5041111505294
-0.92075 176.969759452425 7.52938544425227
-0.92575 176.967035232071 7.54986189647312
-0.93075 176.989510049989 7.56566170166323
-0.93575 177.056253448655 7.57347167944673
-0.94075 177.053529228301 7.59376989850063
-0.94575 177.01947647388 7.61982687372822
-0.95075 176.992234270343 7.64444975924236
-0.95575 177.025605969676 7.65819044106333
-0.960875 177.026287024764 7.67825973878159
-0.96575 177.005174317023 7.70124007393274
-0.970875 176.984061609282 7.72503953262416
-0.97575 177.044675512152 7.73320091256025
-0.980875 177.053529228301 7.75167035690274
-0.98575 176.998363766139 7.78047736347841
-0.990875 176.95886257101 7.80741748788997
-0.99575 176.980656333839 7.82249823040334
-1.00088 176.990191105077 7.84063204737988
-1.00588 177.022200694234 7.85432834462156
-1.01087 177.018114363703 7.87420968195817
-1.01587 177.050805007948 7.88766956364836
