#H theta alpha
-0.252375 173.841455803477 4.86837437783807
-0.257375 173.836363416822 4.89752494717547
-0.262375 173.88558982115 4.9132837206791
-0.267375 173.900866981114 4.93728717679618
-0.272375 173.894077132241 4.96666616784308
-0.277375 173.918690334405 4.98802047028255
-0.282375 173.934816225478 5.01160720324549
-0.287375 173.939908612133 5.03759690176557
-0.292375 173.924631452169 5.06865050899527
-0.297375 173.880497434496 5.10642081828615
-0.302375 173.934816225478 5.1201703437285
-0.307375 173.915295409969 5.1517777879988
-0.312375 173.901715712223 5.181807621776
-0.317375 173.921236527732 5.20371455196248
-0.322375 173.872858854514 5.24181889280539
-0.327375 173.82023752575 5.28070206148561
-0.332375 173.837212147931 5.30289760830728
-0.337375 173.890682207805 5.31630620627051
-0.342375 173.908505561096 5.33819436733509
-0.347375 173.924631452169 5.36024206336678
-0.352375 173.926328914387 5.38578632599093
-0.357375 173.964521814297 5.40262413860281
-0.362375 173.992529940897 5.42171757644419
-0.367375 174.002714714206 5.44498170838111
-0.372375 174.025630454152 5.46517352797984
-0.37725 174.061277160734 5.48178466750396
-0.382375 174.079949245134 5.50350541472129
-0.38725 174.041756345225 5.53694553269457
-0.392375 174.018840605279 5.56794085003461
-0.39725 174.057882236298 5.58332577538145
-0.402375 174.053638580752 5.61005506810074
-0.40725 174.066369547389 5.63125943995949
-0.41225 174.00865583197 5.66919967218779
-0.41725 174.020538067497 5.69113487559718
-0.42225 174.060428429625 5.70672648146282
-0.42725 174.038361420788 5.73631168916179
-0.43225 174.062974622952 5.75523597830117
-0.43725 174.096923867316 5.77197154443251
-0.44225 174.069764471825 5.80226682038854
-0.44725 174.094377673989 5.82110055357228
-0.45225 174.070613202934 5.85044951350836
-0.45725 173.996773596442 5.89069010841467
-0.46225 173.977252780933 5.91881305783611
-0.46725 173.990832478679 5.93962807665567
-0.47225 173.928875107714 5.97689410263746
-0.47725 174.005260907533 5.98393531780674
-0.48225 174.050651374745 5.99787586102607
-0.48725 174.097020888884 6.01132881735235
-0.49225 174.09298875722 6.03579911563111
-0.49725 174.090972691388 6.05953905034722
-0.50225 174.057371594186 6.09012070366033
-0.507125 174.043931155305 6.11567599119021
-0.517125 174.066779901402 6.15703141418502
-0.522125 174.086268537779 6.17592708162385
