#H theta alpha
-0.432875 175.511627081089 5.62589623930988
-0.437875 175.610414306862 5.6293148205754
-0.442875 175.480714071663 5.68392874950215
-0.447875 175.447112974461 5.71683305083099
-0.452875 175.459209369453 5.73956995995433
-0.457875 175.516331234697 5.75210886202184
-0.462875 175.526411563857 5.77506095771792
-0.467875 175.53850795885 5.79742413194341
-0.472875 175.574797143828 5.81444360167228
-0.477875 175.590253648541 5.83593400398224
-0.482875 175.652751689337 5.84711837501872
-0.487875 175.581517363269 5.88752762572299
-0.492875 175.540524024682 5.9212057632686
-0.497875 175.555308507451 5.94249983183027
-0.502875 175.564716814668 5.96497871815059
-0.507875 175.548588288011 5.99290169670779
-0.512875 175.553964463563 6.01618388200444
-0.517875 175.618478570191 6.02650595893373
-0.522875 175.63662316268 6.04685206559592
-0.527875 175.74481869567 6.04797827044265
-0.532875 175.758259134551 6.06924675659247
-0.537875 175.713233664301 6.10278323008225
-0.542875 175.652751689337 6.13966009057055
-0.547875 175.67156830377 6.1594981974063
-0.552875 175.632591031016 6.19149097475495
-0.557875 175.689712896259 6.20324282102458
-0.562875 175.649391579617 6.23534121866692
-0.567875 175.676272457378 6.25321492560257
-0.572875 175.704497379028 6.27090110393931
-0.577875 175.756915090663 6.28342930136911
-0.582875 175.756915090663 6.30674809687076
-0.587875 175.737426454286 6.33415168585287
-0.592875 175.755571046775 6.35373728330783
-0.597875 175.826805372843 6.36211647463973
-0.602875 175.87115882115 6.37620108335893
-0.607875 175.80126853897 6.41374164053453
-0.612875 175.820757175347 6.43267476458382
-0.617875 175.815380999795 6.45679844565904
-0.622875 175.792532253697 6.48436392780682
-0.627875 175.884599260031 6.48831488897784
-0.632875 175.898711720856 6.50828722837598
-0.637875 175.846294009221 6.54165696444251
-0.642875 175.850998162829 6.56329730355179
-0.647875 175.831509526452 6.5898897080821
-0.652875 175.840245811724 6.61063971232007
-0.657875 175.863094557822 6.62851151348663
-0.66275 175.824789307011 6.65801650871082
-0.667875 175.828149416731 6.68016691447608
-0.67275 175.831509526452 6.70125086893026
-0.67775 175.827477394787 6.72418282626264
-0.68275 175.801940560914 6.75139580555964
-0.68775 175.865782645598 6.76089146982989
-0.69275 175.894007567247 6.77734437992706
-0.69775 175.849654118941 6.80808265948363
-0.70275 175.926936642505 6.81481945827217
-0.70775 175.884599260031 6.84501444436542
-0.71275 175.920216423065 6.85986291604891
-0.71775 175.885271281975 6.88845208928339
-0.72275 175.950457410547 6.89747825611231
-0.72775 175.947769322771 6.91957928771632
-0.73275 175.971962112756 6.93648871774119
-0.73775 175.898039698912 6.97249457289987
-0.74275 175.886615325863 6.99607973282298
-0.74775 175.901399808632 7.01465470630384
-0.75275 175.964569871372 7.02396883775053
-0.75775 176.044540482712 7.02997802015281
-0.762625 176.086877865187 7.04256088810306
-0.76775 176.025051846335 7.07628535719702
-0.772625 176.085533821299 7.08536499931038
-0.77775 176.039836329104 7.11586846635027
-0.782625 176.004891188014 7.14304653478241
-0.787625 176.006907253846 7.16379129242498
-0.792625 175.9726341347 7.19125063087843
-0.797625 175.845621987277 7.23621071627573
-0.802625 175.832181548396 7.25958395223629
-0.807625 175.833525592284 7.28015466420827
-0.812625 175.895351611135 7.28923347282801
-0.81775 175.844277943388 7.32003189762992
-0.82275 175.859734448101 7.33783575851937
-0.82775 175.844949965332 7.36117076146963
-0.83275 175.818741109515 7.3866464406575
-0.83775 175.785140012313 7.4133827381185
-0.84275 175.808660780354 7.42948724966639
-0.84775 175.796564385362 7.45211983008002
-0.85275 175.781107880649 7.47530575292792
-0.85775 175.857046360325 7.48156924979311
-0.86275 175.871830843094 7.49913434541217
-0.86775 175.943065169162 7.5063941628117
-0.87275 175.876534996702 7.53873378247559
-0.87775 175.900055764744 7.55459794278376
-0.88275 175.849654118941 7.58393841871231
-0.88775 175.87451893087 7.59948281207128
-0.89275 175.892663523359 7.61615254710005
-0.89775 175.87115882115 7.64003570764121
-0.90275 175.836885702004 7.66623662283742
-0.907875 175.859062426157 7.68253975299383
-0.91275 175.878551062534 7.69842099553483
-0.917875 175.73137825679 7.74512258394782
-0.92275 175.775731705096 7.75642806494338
-0.927875 175.834869636172 7.7660666301627
-0.932875 175.778419792872 7.79586121304575
-0.937875 175.769011485656 7.81711550751218
-0.942875 175.76632339788 7.83712903137589
-0.947875 175.805300670634 7.849698675601
-0.952875 175.818069087571 7.86693121292717
-0.957875 175.785812034257 7.89217780895297
-0.962875 175.755571046775 7.9168588497473
-0.967875 175.784467990369 7.93112149823072
-0.972875 175.73137825679 7.95988853011344
-0.977875 175.681648632931 7.98788454253642
-0.982875 175.656783821001 8.01146276492234
-0.987875 175.639311250456 8.03368989530106
-0.992875 175.681648632931 8.04544162758382
-0.997875 175.726674103181 8.05661963369011
-1.00287 175.710545576524 8.07855034816624
-1.00787 175.76296328816 8.08844750294018
-1.01287 175.739442520118 8.11150810019573
-1.01787 175.732722300678 8.1316581265737
-1.02287 175.800596517026 8.138851094655
-1.02787 175.740114542062 8.16824600917012
-1.03287 175.711217598468 8.19213615550688
-1.03787 175.699121203476 8.21305292789156
-1.04287 175.772371595376 8.21918942966934
-1.04787 175.728018147069 8.24558311224261
