#H theta alpha
2.088875 100.258166106696 8.10965685783781
2.093875 100.198754929059 8.10169403814329
2.098875 100.302300124369 8.06456253131151
2.103875 100.342190486497 8.03876730488773
2.108875 100.387173235279 8.01187483043891
2.114 100.325215864315 8.00381732499922
2.118875 100.415181361879 7.96903248893654
2.124 100.520424019408 7.93030929224329
2.128875 100.54673468379 7.90685997437028
2.134 100.53739864159 7.88894068167717
2.139 100.521272750517 7.87277138047345
2.144 100.491567161698 7.8589203177685
2.149 100.455920455116 7.84632226900179
2.154 100.248830064495 7.86529157524015
2.159 100.364257495333 7.82454816252953
2.164 100.491567161698 7.78126420475124
2.169 100.453374261789 7.76890596321259
2.174 100.491567161698 7.74198966134309
2.178875 100.587473777027 7.70463199220677
2.184 100.464407766207 7.70767744878955
2.188875 100.48986969948 7.68348443301363
2.193875 100.570499154845 7.64817987564978
2.198875 100.623120483609 7.61789145382867
2.203875 100.615481903627 7.59926667612933
2.208875 100.648582416882 7.5726294717233
2.213875 100.642641299118 7.55344026135243
2.218875 100.689321510119 7.52381866945842
2.223875 100.681682930137 7.50484091821268
2.228875 100.562860574863 7.50759059877966
2.233875 100.596809819227 7.4803001746363
2.238875 100.581532659263 7.46259709697389
2.243875 100.693565165664 7.41952837249808
2.248875 100.529760061608 7.43131770737378
2.253875 100.474592539516 7.42125581204086
2.258875 100.635002719136 7.36815747818507
2.263875 100.691018972337 7.3357176144159
2.268875 100.663859576846 7.3199359992275
2.273875 100.603599668099 7.31087854475951
2.278875 100.543339759353 7.30163889171366
2.283875 100.550978339335 7.27870423721704
2.28875 100.500054472789 7.26804882872008
2.29375 100.545037221572 7.23719950406589
2.29875 100.559465650426 7.21237509408956
2.30375 100.511936708317 7.20053896988475
2.30875 100.484777312825 7.18420595399599
2.31375 100.481382388389 7.16286619353339
2.31875 100.540793566026 7.12828575095957
2.32375 100.672346887937 7.07820106656796
2.32875 100.688472779009 7.05220888655001
2.33375 100.656220996864 7.03655955499796
2.33875 100.573894079281 7.03145396144015
2.34375 100.458466648443 7.03349663462613
2.34875 100.532306254935 6.9948537393107
2.35375 100.670649425718 6.94175784636698
2.35875 100.856521538611 6.87769396673726
2.36375 100.808143865393 6.86488359458694
2.36875 100.803900209847 6.84229480570248
2.37375 100.898958094066 6.79698815795143
2.37875 100.871798698575 6.77924265351471
2.38375 101.088225131396 6.70552049479303
2.38875 101.044939844832 6.69108139655276
2.39375 101.054275887032 6.66435831670731
2.39875 101.002503289377 6.65166075665865
2.40375 100.898109362957 6.65114485485476
2.40875 100.894714438521 6.62699419411996
2.41375 100.82936214312 6.61738511335841
2.41875 100.769102234374 6.60648767066865
2.42375 100.85821900083 6.56015346129732
2.42875 100.846336765302 6.53743783674828
2.43375 100.690170241228 6.54940057170823
2.43875 100.667254501282 6.52932335389496
2.443875 100.615481903627 6.51531449713212
2.44875 100.605297130318 6.49263683929502
2.453875 100.584927583699 6.47103758570884
2.45875 100.561163112644 6.45139733835698
2.463875 100.501751935007 6.43896517898949
2.46875 100.523818943844 6.4078540179629
2.473875 100.606145861427 6.35990210498428
2.47875 100.460164110661 6.37023535940441
2.483875 100.420273748534 6.35269333789026
2.488875 100.500903203898 6.30516921009982
