#H theta alpha
-1.16 173.799987189618 9.15838181901274
-1.17 173.882645888735 9.18203357406643
-1.18 173.863157252358 9.22194911867302
-1.19 173.871221515686 9.25736273390327
-1.2 173.775794399633 9.30908721875945
-1.21 173.810067518779 9.34000104331836
-1.22 173.842324572093 9.37122750871351
-1.23 173.905494634832 9.39749519105028
-1.24 173.882645888735 9.43720194604622
-1.250125 173.754961719367 9.49357784933832
-1.260125 173.76369800464 9.52798876814695
-1.270125 173.808723474891 9.55672222573258
-1.280125 173.883317910679 9.58071834985809
-1.290125 173.811411562667 9.62739383694863
-1.300125 173.809395496835 9.66308466165005
-1.310125 173.762353960752 9.70557671588887
-1.320125 173.769746202136 9.73957778234514
-1.330125 173.785202706849 9.77225279392417
-1.340125 173.905494634832 9.78884656919831
-1.350125 173.959256390356 9.81546969664391
-1.360125 173.976728960901 9.84765084682237
-1.370125 174.00159377283 9.87861521810169
-1.380125 173.989497377837 9.91499371435957
-1.390125 173.952536170915 9.95509534355983
-1.400125 174.000921750886 9.98214907089374
-1.410125 174.056699572242 10.0081406270245
-1.420125 174.076188208619 10.0394541164594
-1.43 174.095676844996 10.0702359435308
-1.440125 174.043259133361 10.11244840623
-1.45 174.109117283877 10.1362141684821
-1.46 174.125917832478 10.167583831683
-1.47 174.06812394529 10.2098972910937
-1.48 174.092316735276 10.2399185598724
-1.49 174.129949964142 10.2679737518449
-1.5 174.028474650592 10.3163726985801
-1.51 173.894070261784 10.3693246599065
-1.52 173.89003813012 10.403075482691
-1.53 173.863157252358 10.4401365145939
-1.54 173.873909603463 10.4715583253875
-1.55 173.863157252358 10.5060738811689
-1.559875 173.851732879309 10.5401143624725
-1.569875 173.754961719367 10.5867755369879
-1.579875 173.738161170766 10.6218187747677
-1.589875 173.751601609647 10.652443323821
-1.599875 173.765042048528 10.6829582648665
-1.609875 173.79864314573 10.7106271986212
-1.619875 173.754289697423 10.7492239309437
-1.629875 173.747569477983 10.7823523843812
-1.639875 173.743537346319 10.8150515289289
-1.65 173.79864314573 10.8397185229659
-1.66 173.849044791533 10.8646124691211
-1.67 173.799315167674 10.9035787162867
-1.68 173.775794399633 10.9386417449741
-1.69 173.746897456039 10.9744562668037
-1.7 173.788562816569 11.0002183924305
-1.71 173.675663129971 11.0474845529133
-1.72 173.711280293005 11.0740109891771
-1.73 173.698511876068 11.1072403509808
-1.740125 173.767730136304 11.1293990262654
-1.750125 173.828212111268 11.1523609429844
-1.760125 173.789906860458 11.1888385110336
-1.770125 173.846356703757 11.2121794632188
-1.780125 173.871221515686 11.2397924168241
-1.790125 173.907510700665 11.2658643535965
-1.800125 173.539242675331 11.346967012099
-1.810125 173.674319086083 11.3593806166865
-1.820125 173.819475825995 11.3703906002457
-1.830125 173.943799885643 11.3842912317857
-1.840125 173.904822612888 11.4201877966668
-1.850125 173.926327315098 11.447931317544
-1.860125 173.863157252358 11.4869508880696
-1.870125 173.827540089324 11.5221351219841
-1.880125 173.942455841755 11.5371142540781
-1.890125 173.857109054862 11.5787760736818
-1.900125 173.996889619222 11.5903316702244
-1.910125 173.990841421726 11.6213245757533
-1.920125 173.978745026733 11.6530502319373
-1.93 174.044603177249 11.674036432462
-1.940125 174.044603177249 11.7043688940758
-1.95 174.060731703906 11.7318322457046
-1.96 174.062075747794 11.7615750103563
-1.97 173.949848083139 11.806162601335
-1.98 173.949848083139 11.8358936448147
-1.99 173.978073004789 11.8618272438553
-2 173.986809290061 11.8902341609058
-2.01 173.961272456188 11.9231744385146
-2.02 173.992185465614 11.9485337297421
-2.03 173.986809290061 11.9786519306079
-2.04 173.953880214803 12.0123370086221
-2.05 173.947832017307 12.0423974950567
-2.059875 173.920279117601 12.0748086632686
-2.069875 173.955896280635 12.0993166004535
-2.079875 173.934391578426 12.1312404835341
-2.089875 173.785202706849 12.1794477141139
-2.099875 173.745553412151 12.213478770541
-2.109875 173.636685857216 12.2561997660858
-2.119875 173.627949571944 12.2861303973442
-2.129875 173.694479744404 12.3063934896878
-2.139875 173.69380772246 12.335125196058
-2.149875 173.752273631591 12.356328283109
-2.16 173.811411562667 12.3778126883993
-2.17 173.883317910679 12.3972380330559
-2.18 173.733457017158 12.4446574024448
-2.19 173.77041822408 12.468393240293
-2.2 173.759665872976 12.4980929838734
-2.21 173.753617675479 12.5271477172467
-2.22 173.818803804051 12.5472461891969
-2.23 173.814099650443 12.5760393358583
-2.24 173.892726217896 12.5943584069202
-2.250125 173.919607095657 12.6194457040955
-2.260125 173.79864314573 12.6626247954357
-2.270125 173.807379431003 12.6895227672257
-2.280125 173.849044791533 12.712215725319
-2.290125 173.870549493742 12.7374589555632
-2.300125 173.748913521871 12.7803530943026
-2.310125 173.717328490501 12.811994103688
-2.320125 173.773106311857 12.8328081316073
-2.330125 173.861141186526 12.8496324891827
-2.340125 173.895414305672 12.8731260999623
-2.350125 173.998905685054 12.8879926981607
-2.360125 174.010330058103 12.9141061934826
-2.370125 173.909526766497 12.9539293197144
-2.380125 173.894742283728 12.9831726873327
-2.390125 173.988825355893 12.9990841136432
-2.400125 174.125917832478 13.0097533460249
-2.410125 174.101725042492 13.0400817735399
-2.420125 173.986809290061 13.0812594197916
-2.43 173.930359446762 13.1149985677814
-2.44 173.863157252358 13.1502540055302
-2.45 173.923639227322 13.1700386902431
-2.46 174.045275199193 13.1824485266906
-2.47 174.073500120843 13.2060058685478
-2.48 174.070812033066 13.2333132475549
-2.49 173.981433114509 13.2710000370887
-2.5 173.97000874146 13.2991948509461
-2.51 173.93842371009 13.3298572734196
-2.52 173.855765010973 13.366452886
-2.53 173.791250904346 13.4008013849537
-2.54 173.910870810385 13.4132430486798
-2.55 174.013018145879 13.4277831134258
-2.559875 173.87189353763 13.4707124052402
-2.569875 173.851060857365 13.4996842276414
-2.579875 173.648782252209 13.5500244523784
-2.589875 173.730768929382 13.5668281971273
-2.599875 173.736145104934 13.5925346284679
-2.609875 173.815443694331 13.6095167173464
-2.619875 173.82350795766 13.6348399900179
-2.629875 173.688431546907 13.6769423848424
-2.639875 173.738161170766 13.6973337885669
-2.649875 173.79192292629 13.7171854060719
-2.66 173.808051452947 13.7416919071303
-2.67 173.870549493742 13.760525094302
-2.68 173.978745026733 13.7739919710874
-2.69 174.027130606704 13.7943732381091
-2.7 173.993529509502 13.8242630997631
-2.71 174.019066343375 13.8472554442722
-2.72 174.033850826144 13.8714285245544
-2.73 173.937079666202 13.9084241747576
-2.74 173.881973866791 13.9406103074804
