#h5 A5 h10 A10 h15 A15 h20 A20 h25 A25 h30 A30 h35 A35 h40 A40 h45 A45 h50 A50 h55 A55 h60 A60 h65 A65 h70 A70 h75 A75 h80 A80 h85 A85 h90 A90 h95 A95 h100 A100 h105 A105 h110 A110 h115 A115 h120 A120 h125 A125 h130 A130 h135 A135 h140 A140 h145 A145 h150 A150 h155 A155 h160 A160 h165 A165 h170 A170 h175 A175
0.974517822265625 2558.25156388891 0.9708251953125 2530.89944077264 0.96478271484375 2499.2544520901 0.956390380859375 2463.39351747293 0.94598388671875 2423.2150064994 0.933395385742188 2379.19928999731 0.918624877929688 2331.07969938384 0.902008056640625 2279.35331286823 0.883377075195312 2223.78390951711 0.863067626953125 2164.70459015206 0.840911865234375 2102.0966334125 0.81707763671875 2036.48932812554 0.791732788085938 1967.54200965091 0.76470947265625 1895.638612721 0.73651123046875 1820.83344904306 0.706802368164062 1743.53425746204 0.675918579101562 1663.51349689754 0.64385986328125 1581.22555659337 0.610626220703125 1496.82486748841 0.576385498046875 1410.35339929783 0.541305541992188 1322.19383960997 0.505386352539062 1232.1993452577 0.468795776367188 1140.99100295189 0.431533813476562 1048.43197126018 0.393936157226562 954.769929932802 0.355667114257812 860.653281304125 0.317230224609375 765.786576628263 0.27862548828125 670.883550159045 0.240020751953125 575.982908883497 0.201583862304688 481.650062682839 0.163314819335938 388.511010943043 0.125885009765625 296.858886431786 0.08929443359375 208.110184607587 0.05438232421875 123.834673733698 0.0223236083984375 48.3531411638086
1.0631103515625 2504.83698048931 1.05908203125 2477.74778736249 1.052490234375 2446.59983385025 1.0433349609375 2411.46654693931 1.031982421875 2372.05588300095 1.01824951171875 2328.65764614602 1.00213623046875 2281.56709900507 0.9840087890625 2230.7182865191 0.96368408203125 2176.42546610962 0.9415283203125 2118.47102981529 0.9173583984375 2057.19552202046 0.891357421875 1992.94258885138 0.86370849609375 1925.37527979478 0.834228515625 1855.04172845539 0.803466796875 1781.82242209974 0.77105712890625 1706.1211305331 0.73736572265625 1627.87052004537 0.702392578125 1547.35573239145 0.6661376953125 1464.7295856769 0.6287841796875 1380.32518861928 0.59051513671875 1293.9298657381 0.55133056640625 1205.971821369 0.51141357421875 1116.64181817311 0.47076416015625 1026.07230741866 0.42974853515625 934.551667566913 0.38800048828125 842.343794376478 0.3460693359375 749.619045053988 0.303955078125 656.78728823065 0.2618408203125 563.983090145828 0.21990966796875 471.650915089388 0.17816162109375 380.408652057538 0.1373291015625 290.758597819412 0.097412109375 203.887174815423 0.059326171875 121.366746539633 0.02435302734375 47.4207744588555
1.15170288085938 2451.17471526911 1.1473388671875 2424.54308928007 1.14019775390625 2393.8929540416 1.13027954101562 2359.29756670516 1.11798095703125 2320.65449177005 1.10310363769531 2278.06239503331 1.08564758300781 2231.99675920017 1.06600952148438 2182.20650238098 1.04399108886719 2129.00301337576 1.01998901367188 2072.17133545961 0.993804931640625 2012.22322756131 0.96563720703125 1949.32030533578 0.935684204101562 1883.2981912982 0.90374755859375 1814.5252227467 0.87042236328125 1742.88316069327 0.835311889648437 1668.77178043028 0.798812866210938 1592.28072079544 0.76092529296875 1513.52926063306 0.721649169921875 1432.81696016957 0.681182861328125 1350.02857405375 0.639724731445312 1265.67864150769 0.597274780273438 1179.60976054011 0.554031372070312 1092.28515335872 0.509994506835938 1003.82054439396 0.465560913085938 914.249178284206 0.420333862304688 824.108009977665 0.374908447265625 733.508544385926 0.32928466796875 642.628880205611 0.283660888671875 551.913654380403 0.238235473632812 461.577713433764 0.193008422851562 372.390637194447 0.148773193359375 284.651220068133 0.10552978515625 199.648606435279 0.06427001953125 118.923564045157 0.0263824462890625 46.4974710454089
1.24029541015625 2397.47846614615 1.235595703125 2371.30451913828 1.2279052734375 2341.15292887346 1.21722412109375 2307.09677945639 1.2039794921875 2269.21946925407 1.18795776367188 2227.43233869018 1.16915893554688 2182.20650238098 1.14801025390625 2133.47302268067 1.12429809570312 2081.35789242905 1.09844970703125 2025.82350191151 1.07025146484375 1967.36973710705 1.0399169921875 1905.63992990065 1.00765991210938 1841.15557901048 0.9732666015625 1773.93656095941 0.9373779296875 1703.86595827259 0.899566650390625 1631.49728586556 0.860260009765625 1556.60057225209 0.8194580078125 1479.60598601771 0.77716064453125 1400.65215548509 0.73358154296875 1319.91056370501 0.688934326171875 1237.31136113796 0.643218994140625 1153.39406390331 0.596649169921875 1067.92978823186 0.549224853515625 981.433634269415 0.501373291015625 893.920607484104 0.452667236328125 805.949947670753 0.40374755859375 717.348730445719 0.3546142578125 628.518365496753 0.30548095703125 539.780906246409 0.256561279296875 451.523923400763 0.207855224609375 364.378100516104 0.16021728515625 278.608081148816 0.1136474609375 195.454277648822 0.0692138671875 116.45973720765 0.028411865234375 45.583231457816
1.32888793945312 2343.58094798392 1.3238525390625 2317.86567630151 1.31561279296875 2288.21439882961 1.30416870117188 2254.8835460787 1.28997802734375 2217.5879209408 1.27281188964844 2176.78657297054 1.25267028808594 2132.57867311132 1.23001098632812 2084.71922765934 1.20460510253906 2033.86416718079 1.17691040039062 1979.44580770755 1.14669799804688 1922.30666769415 1.11419677734375 1861.91919243254 1.07963562011719 1798.79962647304 1.04278564453125 1733.13044652738 1.00433349609375 1664.78751301311 0.963821411132812 1593.99675437409 0.921707153320312 1520.84602736084 0.87799072265625 1445.75043084021 0.832672119140625 1368.54535561912 0.785980224609375 1289.69431271219 0.738143920898438 1209.1157676935 0.689163208007812 1127.06511347796 0.639266967773438 1043.58461565986 0.588455200195312 959.168798094261 0.537185668945312 873.692788844388 0.485000610351563 787.64320769789 0.432586669921875 701.147015040618 0.37994384765625 614.357223460983 0.327301025390625 527.685960668362 0.274887084960938 441.492487129555 0.222702026367187 356.29560455353 0.171661376953125 272.492516676529 0.12176513671875 191.189552289818 0.07415771484375 113.976697496365 0.0304412841796875 44.6780562251786
1.41748046875 2289.69278654572 1.412109375 2264.43617259461 1.4033203125 2235.28581342938 1.39111328125 2202.4959791134 1.3759765625 2165.96543051939 1.357666015625 2125.96589008929 1.336181640625 2082.77288439163 1.31201171875 2035.96416987418 1.284912109375 1986.1888529577 1.25537109375 1933.0568162614 1.22314453125 1877.05786568362 1.1884765625 1818.3421323958 1.151611328125 1756.58021977717 1.1123046875 1692.45066342066 1.0712890625 1625.66479136542 1.028076171875 1556.60057225209 0.983154296875 1485.18419388115 0.9365234375 1411.8260682471 0.88818359375 1336.50704123446 0.83837890625 1259.53414758801 0.787353515625 1180.82655131584 0.735107421875 1100.6367354204 0.681884765625 1019.25864188466 0.627685546875 936.776284767456 0.572998046875 853.330481883173 0.517333984375 769.427514808637 0.46142578125 684.910922552123 0.4052734375 600.25336127019 0.34912109375 515.632106360187 0.293212890625 431.400607022032 0.237548828125 348.225568639179 0.18310546875 266.376655550278 0.1298828125 186.971583904389 0.0791015625 111.520317879527 0.032470703125 43.7540884934092
1.50607299804688 2235.83420653363 1.5003662109375 2210.85430411395 1.49102783203125 2182.20650238098 1.47805786132812 2150.1395983764 1.46197509765625 2114.3719044367 1.44252014160156 2075.17255561542 1.41969299316406 2032.81454405519 1.39401245117188 1987.22719353996 1.36521911621094 1938.52793554124 1.33383178710938 1886.67537695501 1.29959106445312 1831.98086650643 1.26275634765625 1774.4289456016 1.22358703613281 1714.34828706647 1.18182373046875 1651.75067979767 1.13824462890625 1586.35933702909 1.09233093261719 1519.01526565717 1.04460144042969 1449.47717533796 0.99505615234375 1377.84888422919 0.943695068359375 1304.40597001118 0.890777587890625 1229.16458029472 0.836563110351562 1152.45825545132 0.781051635742188 1074.25220892257 0.724502563476562 994.836475490773 0.666915893554688 914.401065561846 0.608810424804688 832.964824899667 0.549667358398438 751.081867982179 0.490264892578125 668.754457895812 0.43060302734375 586.110673512514 0.370941162109375 503.530108175478 0.311538696289062 421.33902566601 0.252395629882812 340.170677174354 0.194549560546875 260.262818810054 0.13800048828125 182.744337992321 0.08404541015625 109.046672750354 0.0345001220703125 42.8397616164426
1.59466552734375 2181.66422880301 1.588623046875 2157.14668748891 1.5787353515625 2129.00301337576 1.56500244140625 2097.65725883224 1.5479736328125 2062.47533741992 1.52737426757812 2024.2520625758 1.50320434570312 1982.90244385333 1.47601318359375 1938.18577896323 1.44552612304688 1890.73173774697 1.41229248046875 1839.98669472987 1.37603759765625 1786.75943195416 1.3370361328125 1730.6962938379 1.29556274414062 1671.96243050334 1.2513427734375 1610.89152475118 1.2052001953125 1547.20187291086 1.15658569335938 1481.56476013311 1.10604858398438 1413.59423760235 1.0535888671875 1343.83512405724 0.99920654296875 1272.11774387032 0.94317626953125 1198.87825539863 0.885772705078125 1124.15773930386 0.826995849609375 1047.92121262523 0.767120361328125 970.45482561469 0.706146240234375 892.046755428341 0.644622802734375 812.721523004703 0.582000732421875 732.840980300205 0.51910400390625 652.471360701444 0.4559326171875 571.936351391369 0.39276123046875 491.386602077569 0.329864501953125 411.310796983112 0.267242431640625 332.13364214368 0.20599365234375 254.1533545007 0.1461181640625 178.565147434567 0.0889892578125 106.600674724562 0.036529541015625 41.9078119608399
1.68325805664063 2127.57352846108 1.6768798828125 2103.3404389203 1.66644287109375 2075.87901837111 1.65194702148437 2044.90043008521 1.63397216796875 2010.65671084568 1.61222839355469 1973.2309515262 1.58671569824219 1932.8859601915 1.55801391601562 1889.21012464834 1.52583312988281 1842.82601744348 1.49075317382812 1793.35209455307 1.45248413085938 1741.41861144104 1.41131591796875 1686.67645179843 1.36753845214844 1629.44690601223 1.32086181640625 1570.05193757115 1.27215576171875 1507.90068583652 1.22084045410156 1443.9632152339 1.16749572753906 1377.84888422919 1.11212158203125 1309.65917455123 1.05471801757812 1239.94039393874 0.995574951171875 1168.68577514385 0.934982299804688 1095.67428619152 0.872940063476562 1021.5274264606 0.809738159179687 946.073109027722 0.745376586914062 869.698389336238 0.680435180664062 792.374008533989 0.614334106445312 714.599266008583 0.547943115234375 636.280927115553 0.48126220703125 557.737697378412 0.414581298828125 479.298659037465 0.348190307617188 401.236247674899 0.282089233398438 324.117203127428 0.217437744140625 248.050637686998 0.15423583984375 174.324520026612 0.09393310546875 104.139394699716 0.0385589599609375 40.9860975134212
1.7718505859375 2073.23035916162 1.76513671875 2049.46317695308 1.754150390625 2022.50668474603 1.7388916015625 1992.249406135 1.719970703125 1958.76508562644 1.69708251953125 1922.13625632288 1.67022705078125 1882.6230940518 1.6400146484375 1840.15365688846 1.60614013671875 1794.83701543763 1.5692138671875 1746.79145791653 1.5289306640625 1695.98392884688 1.485595703125 1642.71701097899 1.43951416015625 1586.98214878148 1.390380859375 1529.09740297079 1.339111328125 1468.62959842458 1.28509521484375 1406.38085151346 1.22894287109375 1341.96536363033 1.170654296875 1275.62381905498 1.1102294921875 1207.74835172115 1.0479736328125 1138.33210778133 0.98419189453125 1067.28565550488 0.91888427734375 995.085505515958 0.85235595703125 921.62584054858 0.78460693359375 847.350869917815 0.71624755859375 771.935542812253 0.64666748046875 696.256668808292 0.5767822265625 619.982207461644 0.506591796875 543.618221014613 0.4364013671875 467.18053689666 0.36651611328125 391.121571974773 0.29693603515625 316.05057887496 0.2288818359375 241.957070467524 0.162353515625 170.080491090567 0.098876953125 101.664345095201 0.04058837890625 40.0746188763765
1.86044311523438 2018.84367319491 1.8533935546875 1995.54302508736 1.84185791015625 1969.09277925618 1.82583618164062 1939.55457454705 1.80596923828125 1906.65839194399 1.78193664550781 1870.99550663694 1.75373840332031 1832.48075109969 1.72201538085938 1791.04336516704 1.68644714355469 1746.95439303367 1.64767456054688 1700.00321983712 1.60537719726562 1650.6400215687 1.55987548828125 1598.83755511873 1.51148986816406 1544.43364269482 1.45989990234375 1488.05255503897 1.40606689453125 1429.25884384422 1.34934997558594 1368.69049193474 1.29039001464844 1305.96667864634 1.22918701171875 1241.46368839732 1.16574096679688 1175.42320657291 1.10037231445312 1107.96951084891 1.03340148925781 1038.87524425762 0.964828491210937 968.610351598176 0.894973754882812 897.246819962304 0.823837280273438 824.932697180121 0.752059936523438 751.532247185739 0.679000854492188 677.933035286517 0.605621337890625 603.789568910908 0.53192138671875 529.392012752708 0.458221435546875 455.127200384053 0.384841918945312 381.053737496071 0.311782836914062 307.939359953521 0.240325927734375 235.811469672142 0.17047119140625 165.83507529746 0.10382080078125 99.1770652135994 0.0426177978515625 39.1470244897002
1.94903564453125 1964.44218079844 1.941650390625 1941.43740546043 1.9295654296875 1915.49572167834 1.91278076171875 1886.50645040957 1.8919677734375 1854.53896763964 1.86679077148438 1819.67063541516 1.83724975585938 1782.15135638065 1.80401611328125 1741.74401675406 1.76675415039062 1698.87736626141 1.72613525390625 1653.17918734556 1.68182373046875 1605.09401177845 1.6341552734375 1554.74951609633 1.58346557617188 1501.82694170867 1.5294189453125 1447.09153292405 1.4730224609375 1389.95917452727 1.41360473632812 1330.91613207455 1.35183715820312 1270.01631702646 1.2877197265625 1207.33827176123 1.22125244140625 1143.25341055074 1.15277099609375 1077.48486788295 1.08261108398438 1010.45876806892 1.01077270507812 942.101022897535 0.937591552734375 872.707099195862 0.863067626953125 802.458232231063 0.787872314453125 731.173367988933 0.711334228515625 659.637087827387 0.63446044921875 587.507516982791 0.5572509765625 515.257629888067 0.48004150390625 442.968398994006 0.403167724609375 370.956355266545 0.326629638671875 299.860893956294 0.25177001953125 229.744333634096 0.1785888671875 161.643035523547 0.1087646484375 96.7204933859342 0.044647216796875 38.230278147614
2.03762817382812 1909.71530499624 2.0299072265625 1887.182199069 2.01727294921875 1861.75130753766 1.99972534179688 1833.64739723997 1.97796630859375 1802.27027758055 1.95164489746094 1768.3606916623 1.92076110839844 1731.8320313089 1.88601684570312 1692.45066342066 1.84706115722656 1650.6400215687 1.80459594726563 1606.19008017088 1.75827026367188 1559.53354586559 1.70843505859375 1510.48555148152 1.65544128417969 1459.18807111994 1.59893798828125 1405.93978694408 1.53997802734375 1350.46118274846 1.47785949707031 1293.22347872542 1.41328430175781 1233.99430240334 1.34625244140625 1173.13039141453 1.27676391601562 1110.85666129639 1.20516967773438 1047.15529995319 1.13182067871094 981.928467270183 1.05671691894531 915.623662883755 0.980209350585938 848.262333285113 0.902297973632813 779.942093719361 0.823684692382812 710.758679041836 0.743667602539062 641.273450787548 0.663299560546875 571.246874892803 0.58258056640625 501.034345652979 0.501861572265625 430.800466924453 0.421493530273438 360.914421732098 0.341476440429688 291.818084754413 0.263214111328125 223.569813258858 0.18670654296875 157.400303294897 0.11370849609375 94.2537829098703 0.0466766357421875 37.298657109861
2.126220703125 1855.04172845539 2.1181640625 1832.98069965981 2.10498046875 1808.0616761503 2.086669921875 1780.50697031792 2.06396484375 1749.88844792291 2.0364990234375 1716.77158760899 2.0042724609375 1681.23157636018 1.968017578125 1643.03358564779 1.9273681640625 1602.43360512744 1.883056640625 1559.22468858852 1.834716796875 1513.8337915162 1.78271484375 1466.37898924472 1.7274169921875 1416.54352950145 1.66845703125 1364.91933506938 1.60693359375 1310.93850787472 1.5421142578125 1255.35293455301 1.4747314453125 1197.92488677439 1.40478515625 1138.86364801714 1.332275390625 1078.52030802885 1.257568359375 1016.61480764404 1.1810302734375 953.427784682142 1.1026611328125 889.030206649481 1.0228271484375 823.690546778564 0.9415283203125 757.512201797341 0.8594970703125 690.302296169114 0.7760009765625 622.85548386026 0.692138671875 554.918995146385 0.60791015625 486.82488156579 0.523681640625 418.630646530092 0.4398193359375 350.776353736814 0.3563232421875 283.744139389398 0.274658203125 217.478804334298 0.19482421875 153.162378952395 0.11865234375 91.7382226935785 0.0487060546875 36.3531185429088
2.21481323242188 1800.12140883505 2.2064208984375 1778.53464874474 2.19268798828125 1754.13061672796 2.17361450195312 1727.29118645104 2.14996337890625 1697.43035690165 2.12135314941406 1665.26538774856 2.08778381347656 1630.70853401241 2.05001831054688 1593.52865845676 2.00767517089844 1554.1327293611 1.96151733398438 1512.15923157274 1.91116333007812 1468.17934529184 1.85699462890625 1422.00743851263 1.79939270019531 1373.7748897974 1.73797607421875 1323.62184501515 1.67388916015625 1271.41708338217 1.60636901855469 1217.47308513592 1.53617858886719 1161.83277603385 1.46331787109375 1104.56209062372 1.38778686523438 1046.00693785394 1.30996704101562 986.139420213555 1.23023986816406 924.818391338117 1.14860534667969 862.460971863988 1.06544494628906 799.089924236912 0.980758666992188 734.955950873417 0.895309448242188 669.818590269912 0.808334350585938 604.498032303627 0.720977783203125 538.632315834977 0.63323974609375 472.547506184216 0.545501708984375 406.466290574526 0.458145141601562 340.628445554375 0.371170043945312 275.644971544783 0.286102294921875 211.290599852778 0.20294189453125 148.880767231339 0.12359619140625 89.2565889391391 0.0507354736328125 35.4447733291022
